ID,Standardise_SMILES,MW,HBA,HBD,cLogP,TPSA,MRS,AR,KI
MC-3331,O=C1CC(C(=O)NCc2ccc(CN3CCOCC3)cc2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccc(O)cc2)N1,629.714,8,5,1.265,158.33,14,0.644,11.196
MC-3341,CC1COc2ccccc2C(=O)NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)N1,680.803,9,6,0.227,187.43,17,0.707,13.506
MC-3346,CCC(C)C1NC(=O)CCC(C(=O)NCCCc2nc(C)cs2)NC(=O)c2ccccc2OCCN(C)C1=O,557.717,7,3,2.461,129.73,15,0.6,11.275
MC-3347,COCc1nnc(C2CCN(C(=O)CCc3ccc4c(c3)CN(C(C)C)CC(=O)NCCCCCO4)CC2)o1,541.693,8,1,3.444,110.03,13,0.231,10.726
MC-3355,O=C1CN(Cc2ccccc2)Cc2c(cccc2C(=O)NC(CO)Cc2cnc[nH]2)OCCCCCN1,505.619,6,4,2.424,119.58,13,0.231,9.674
MC-3363,COCC(=O)N1CC(OC)C(O)C(O)COCCCCN(C(=O)/C=C/c2cccc(C(F)(F)F)c2)C(CC(C)C)C1,588.664,7,2,2.984,108.77,14,0,14.225
MC-3365,O=C1CC(C(=O)NCc2cccc(CN3CCOCC3)c2)NC(=O)c2ccccc2OCCNC(=O)C(Cc2ccc(O)cc2)N1,629.714,8,5,1.265,158.33,14,0.644,11.196
MC-3377,O=C1CN(Cc2ccccc2)Cc2cc(CCC(=O)N3CCCCC3Cc3ccccc3)ccc2OCCCCCN1,567.774,4,1,5.924,61.88,13,0.231,11.047
MC-3390,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.996,14,5,1.901,180.08,15,0,15.575
MC-3392,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.937,14,5,1.786,193.91,14,0,14.712
MC-3457,CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(OC(C)(C)C)cc2)NC1=O,621.823,6,5,3.038,137.66,17,0.707,13.4
MC-3468,COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NCCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)NC2=O)cc1,579.742,6,5,1.869,137.66,17,0.707,12.808
MC-3471,CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](Cc2ccc(OC(C)(C)C)cc2)NC1=O,635.85,6,4,3.38,128.87,17,0.707,13.604
MC-3472,CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)N(C)C(=O)[C@@H](Cc2ccc(OC(C)(C)C)cc2)NC1=O,635.85,6,4,3.38,128.87,17,0.707,13.604
MC-3473,CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccc(OC(C)(C)C)cc2)NC1=O,621.823,6,5,3.038,137.66,17,0.707,13.4
MC-3474,CC(C)C[C@@H]1NCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H](Cc2ccc(OC(C)(C)C)cc2)NC1=O,621.823,6,4,2.991,128.87,17,0.707,13.4
MC-3475,COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NCCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)N(C)C2=O)cc1,593.769,6,4,2.211,128.87,17,0.707,13.001
MC-3476,COc1ccc(C[C@H]2NC(=O)[C@H](CC(C)C)NCCCCNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)N(C)C2=O)cc1,593.769,6,4,2.211,128.87,17,0.707,13.001
MC-3540,COc1cccc(S(=O)(=O)N(C)C[C@@H]2OCc3cn(nn3)CCCC(=O)N([C@@H](C)CO)C[C@@H]2C)c1,509.629,9,1,1.132,127.09,13,0.231,9.223
MC-3541,COc1cccc(S(=O)(=O)N(C)C[C@H]2OCc3cn(nn3)CCCC(=O)N([C@@H](C)CO)C[C@@H]2C)c1,509.629,9,1,1.132,127.09,13,0.231,9.223
MC-3556,COc1ccc(NC(=O)N(C)C[C@H]2OCc3cnnn3CCCC(=O)N([C@@H](C)CO)C[C@H]2C)c(OC)c1,518.615,9,2,1.984,131.28,12,0.251,10.094
MC-3557,COc1ccc(NC(=O)N(C)C[C@H]2OCc3cn(nn3)CCCC(=O)N([C@@H](C)CO)C[C@H]2C)c(OC)c1,518.615,9,2,1.984,131.28,13,0.231,10.094
MC-3616,COCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(Cc1ccccc1OC)C[C@H](C)[C@H](OC)CN(C)C2=O,513.635,7,1,3.286,89.57,12,0.251,10.31
MC-3635,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)Nc3ccc4c(c3)OCO4)cc2C1=O,674.795,8,3,5.627,138.9,14,0.215,11.977
MC-3636,C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,674.795,8,3,5.627,138.9,14,0.215,11.977
MC-3655,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,622.807,7,2,5.168,121.3,14,0.215,12.762
MC-3656,C[C@H]1CCCCO[C@H](CN(C)C(=O)c2ccncc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,622.807,7,2,5.168,121.3,14,0.215,12.762
MC-3657,C[C@H]1CCCCO[C@@H](CN(C)Cc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1,525.734,6,1,4.68,65.48,14,0.215,11.438
MC-3658,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@@H](C)Oc2ccc(N(C)C)cc2C1=O,525.734,6,1,4.68,65.48,14,0.215,11.438
MC-3659,C[C@H]1CCCCO[C@H](CN(C)Cc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1,525.734,6,1,4.68,65.48,14,0.215,11.438
MC-3660,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)OCCCC[C@@H](C)Oc2ccc(N(C)C)cc2C1=O,525.734,6,1,4.68,65.48,14,0.215,11.438
MC-3678,C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(F)cc3)ccc2O1,731.788,6,4,7.448,132.47,14,0.215,13.842
MC-3698,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,781.795,6,4,8.328,132.47,14,0.215,14.393
MC-3764,CS[C@@H]1SC[C@H]2C(=O)N(C)[C@@H](C(C)C)C(=O)OC[C@@H](NC(=O)c3cnc4ccccc4n3)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)OC[C@@H](NC(=O)c1cnc3ccccc3n1)C(=O)N[C@@H](C)C(=O)N2C,1101.279,18,4,0.635,301.8,17,0.53,19.521
MC-3815,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2CC(C)(OC)[C@@H](O)C(C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,748.996,14,5,1.901,180.08,15,0,15.575
MC-3827,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.937,14,5,1.786,193.91,14,0,14.712
MC-3829,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(NC)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,719.91,14,6,1.443,202.7,14,0,14.48
MC-3831,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC([N+](C)(C)[O-])C2O)[C@](C)(O)C[C@@H](C)/C(=N\O)[C@H](C)[C@@H](O)[C@]1(C)O,764.951,15,6,2.059,229.25,14,0,14.969
MC-3832,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(O)[C@H](C)[C@@H](O)[C@]1(C)O,735.953,14,6,1.577,197.07,14,0,14.97
MC-3833,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2CC(C)(OC)[C@@H](O)C(C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)CC(N(C)C)C2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@]1(C)O,715.922,13,4,2.892,165.84,13,0,12.849
MC-3834,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@@]2(C)CC(C)C3(O2)O[C@]1(C)[C@H](O)[C@H]3C,715.922,13,3,2.989,154.84,12,0,11.546
MC-3882,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO,597.746,11,4,1.402,163.06,16,0,14.436
MC-3917,CC[C@H](C)C[C@H]1CC[C@](O)([C@](C)(O)C(=O)N[C@@H]2C(=O)N3NCCC[C@H]3C(=O)N(O)[C@@H](C)C(=O)NCC(=O)N3NCCC[C@H]3C(=O)N(O)[C@H](C)C(=O)O[C@H]2C(C)C)O[C@@H]1C,840.973,15,8,-0.937,279.95,19,0.632,15.836
MC-3947,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)C(O)CC1=O)[C@H](C)C[C@@H]2OC,804.031,12,3,4.639,178.36,21,0.143,17.244
MC-3966,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,687.819,9,2,3.761,156.89,14,0.429,8.802
MC-3968,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1,705.809,9,2,3.9,156.89,14,0.429,8.994
MC-3969,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,701.846,9,2,4.069,156.89,14,0.429,9.039
MC-3970,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,705.809,9,3,3.866,165.68,14,0.429,8.994
MC-3971,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3cccc(F)c3)nc2c1C,705.809,9,3,3.866,165.68,14,0.429,8.994
MC-3973,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccccc3)nc2c1C,702.834,9,2,3.711,160.13,14,0.644,8.911
MC-3974,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,720.824,9,2,3.85,160.13,14,0.644,9.103
MC-3976,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccncc3)nc2c1C,703.822,10,2,3.106,173.02,14,0.644,8.866
MC-3977,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)nc(-c3ccccc3)nc2c1C,702.834,9,3,3.759,168.92,15,0.6,9.14
MC-3978,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,720.824,9,3,3.898,168.92,15,0.6,9.331
MC-4007,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)C[C@@H](c2ccc(CP(=O)(O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O,688.762,5,6,4.106,187.92,15,0.6,11.701
MC-4155,CN1Cc2cc(ccc2S(=O)(=O)C2CC2)NC(=O)CCc2cc(ccc2OCC(F)F)[C@@H](Nc2ccc3c(N)ncc(F)c3c2)C1=O,667.71,8,3,5.233,143.72,14,0.429,8.705
MC-4182,CCOP(=O)(OCC)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,645.697,9,3,6.494,145.11,16,0.375,9.958
MC-4229,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,805.808,11,3,3.625,202.79,15,0.401,10.069
MC-4230,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C(F)(F)F)CN3C2=O)no1,791.781,11,3,3.235,202.79,15,0.401,10.056
MC-4233,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3(C)CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccc(F)cc45)CN3C2=O)no1,786.883,10,3,4.364,189.9,15,0.401,9.575
MC-4234,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5nc4C)CN3C2=O)no1,719.821,11,3,2.385,202.79,15,0.401,9.286
MC-4247,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3ccccc3)nc2c1,686.831,8,2,4.366,144,14,0.429,8.847
MC-4248,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nccs3)nc2c1,694.836,10,3,3.512,168.92,15,0.6,8.746
MC-4336,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nccs3)nc2c1,693.848,10,2,3.822,156.89,14,0.429,8.648
MC-4337,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)C[C@@H](c2ccc(CC(=O)O)cc2)/C=C/C[C@@H](Cc2cccc3ccccc23)CNC1=O,652.792,5,5,4.055,167.69,15,0.6,11.259
MC-4390,O=C(NCC1CC1)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,574.722,5,3,2.911,116.84,16,0.375,10.106
MC-4392,O=C(NCC(F)F)[C@@H]1CCCCOc2cccc(c2)C[C@H](N2CCCC2=O)C(=O)N[C@@H](CCc2ccccc2)C(=O)N1,584.664,5,3,2.767,116.84,16,0.375,11.249
MC-4395,Cn1cc(CNC(=O)[C@@H]2CCCCOc3cccc(c3)C[C@H](N3CCCC3=O)C(=O)N[C@@H](CCc3ccccc3)C(=O)N2)cn1,614.747,7,3,2.435,134.66,16,0.375,10.837
MC-4396,CC(=O)N[C@H]1Cc2cccc(c2)Oc2cccc(c2)C[C@@H](C(=O)NCc2ccc(C)cc2)NC(=O)[C@H](CCc2ccccc2)NC1=O,632.761,5,4,4.309,125.63,16,0.375,11.012
MC-4422,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cc(cc(N4C=COC4)c3)C(=O)N2)c1,570.734,7,4,5.152,95.09,16,0.188,10.001
MC-4424,CC(C)c1cccc(C2(NC[C@@H](O)[C@@H]3Cc4cccc(c4)OCCCCOc4cc(cc(N5CCCC5=O)c4)C(=O)N3)CC2)c1,611.783,6,3,5.469,100.13,16,0.188,9.424
MC-4427,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)(C)C)c3)CCC1)Cc1cccc(c1)OCCCCN2,599.816,6,4,6.086,91.85,16,0.188,10.293
MC-4429,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC1(c3cccc(C(C)(C)C)c3)CCCC1)Cc1cccc(c1)OCCCCN2,613.843,6,4,6.476,91.85,16,0.188,10.85
MC-4433,COCc1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNC(c1cccc(C(C)(C)C)c1)C(F)(F)F)Cc1cccc(c1)OCCCCN2,627.748,6,4,6.31,91.85,16,0.188,11.518
MC-4446,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,804.031,12,3,4.639,178.36,21,0.143,17.244
MC-4458,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5cc(F)ccc5nc4C)CN3C2=O)no1,737.811,11,3,2.524,202.79,15,0.401,9.478
MC-4459,Cc1cc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5nc4C(F)(F)F)CN3C2=O)no1,773.791,11,3,3.096,202.79,15,0.401,9.863
MC-4461,CCc1cnc(-c2ccc(C)cc2NC(=O)O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C\CCCCN(C)C(=O)[C@@H]3C2)s1,697.88,9,3,4.306,163.87,14,0.429,9.672
MC-4465,CCOC(=O)[C@H]1CCCC[C@H](NC(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)c2cc(ccn2)-c2ccc(NC(=O)OC)cc2N1,645.12,11,3,5.344,162.25,12,0,10.556
MC-4466,CCOC(=O)[C@H]1CCCC[C@H](NC(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)c2nc(c[nH]2)-c2ccc(NC(=O)OC)cc2N1,634.097,11,4,4.672,178.04,12,0,10.043
MC-4523,COc1ccc2c(O[C@H]3CCN4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,804.914,10,2,5.571,160.13,14,0.644,10.051
MC-4541,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,766.918,11,3,3.302,195.22,18,0.333,10.025
MC-0004,CC(C)[C@H]1NC(=O)[C@@H](Cc2cccc(Cl)c2)NCCOc2ccccc2CCCNC(=O)[C@H](CCN(C)C)NC1=O,586.177,6,4,2.559,111.8,18,0.5,12.903
MC-0100,CCC1N[C@@H](C(C)C)c2nc(cs2)C(=O)N[C@@H](CC(C)C)c2nc(co2)C(=O)N[C@@H](Cc2ccccc2)c2nnc1o2,591.738,10,3,5.497,148.07,18,0.333,9.124
MC-0132,CC(C)[C@H]1C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)O[C@H](C(C)C)C(=O)N1C,639.831,9,0,3.152,139.83,18,0.5,14.522
MC-0157,CC(C)CC1NC(=O)C2(CCCCOCC(C)NC1=O)CCN(CCCc1ccccc1)CC2,471.686,4,2,3.938,70.67,13,0.462,10.393
MC-0159,CCOc1ccccc1CN1CCC2(CCCCOCC(C)NC(=O)C(CC(C)C)NC2=O)CC1,487.685,5,2,3.904,79.9,13,0.462,10.407
MC-0162,COc1cccc(OCC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)c1,555.672,9,2,2.419,121.66,13,0,10.738
MC-0171,CC(C)CC1NC(=O)c2cc(Cl)ccc2OC/C=C/CC2(CCN(CC(=O)N(C(C)C)C(C)C)CC2)CNC1=O,575.194,5,2,4.667,90.98,14,0.429,11.462
MC-0176,CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)NC(CO)CC(C)C)ccc21,445.648,4,2,4.351,72.88,12,0,10.656
MC-0178,COCC(=O)N1CCCCCCCNCc2cc(NCCc3ccc(F)cc3)ccc21,427.564,4,2,4.513,53.6,12,0,9.308
MC-0183,CCCNC(=O)CN1CCC2(C/C=C/COc3ccc(Cl)cc3C(=O)NC(CC(C)C)C(=O)NC2)CC1,533.113,5,3,3.548,99.77,14,0.429,10.824
MC-0190,CN(C)CCCCNC(=O)C1CC(=O)N2CCCC2C(=O)NCCCOc2ccccc2C(=O)N1,487.601,6,3,0.523,120.08,15,0.6,9.892
MC-0194,CC(O)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCCCC3)cc2)NC(=O)c2ccccc2OCCN(C)C1=O,579.698,7,4,1.194,140.31,14,0.644,10.909
MC-0198,CCOc1ccc(CN2CCC3(CCCCOCC(C)NC(=O)C(CC(C)C)NC3=O)CC2)cc1,487.685,5,2,3.904,79.9,13,0.462,10.407
MC-0199,CN1CCC(CNC(=O)Cc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)CC1,506.691,5,2,3.368,73.91,13,0.231,10.379
MC-0205,CC(=O)N1CCCCCCCN(C(C)C)Cc2cc(C(=O)NC(CO)Cc3ccccc3)ccc21,479.665,4,2,4.547,72.88,12,0,10.302
MC-0218,COCC(=O)N1CCCN(Cc2ccc(Cl)cc2)CCCN(C(=O)Cn2nc3ccccc3n2)Cc2ccccc21,575.113,7,0,4.389,83.8,12,0,9.61
MC-0230,CC1(C)CCCN(CC(=O)NCCCN2CCCC2)Cc2cccnc2Oc2ccccc2OC1,480.653,6,1,4.477,66.93,13,0,8.988
MC-0233,O=C1CN(Cc2ccccc2)Cc2c(cccc2C(=O)NC2CCN(Cc3ccccc3)CC2)OCCCCCN1,554.735,5,2,4.762,73.91,13,0.231,10.412
MC-0235,CC(=O)N1CCCCCCCN(CCC(C)C)Cc2cc(C(=O)N3CCN(CCO)CC3)ccc21,486.701,5,1,3.602,67.33,12,0,11.011
MC-0238,COC1CN(C(C)=O)CCCN(C(=O)CCN(C)Cc2cccnc2)CCCCOCC(O)C1O,494.633,8,2,0.518,115.67,15,0,13.144
MC-0240,CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCN3CCCCCC3)CCO2)C1=O,513.723,5,0,4.284,62.32,12,0.251,10.67
MC-0245,CN1CCCC(CCNC(=O)c2ccc3c(c2)Cc2cccc(c2)CN(CC2CC2)CCCCCO3)C1,503.731,4,1,5.514,44.81,14,0,9.17
MC-0263,O=C(CN1CCCCCCOc2ccccc2Oc2ncccc2C1)NCc1cccc(CN2CCCCC2)c1,542.724,6,1,5.931,66.93,14,0,10.419
MC-0266,COc1ccc(C(C)C)cc1CN1CCC2(CCCCOCC(C)NC(=O)C(CC(C)C)NC2=O)CC1,515.739,5,2,4.637,79.9,13,0.462,10.826
MC-0269,CC(C)C1NC(=O)CC(C(=O)NCc2ccc(CN3CCCCC3)cc2)NC(=O)c2ccccc2OCCCNC1=O,577.726,6,4,2.517,128.87,15,0.6,11.338
MC-0286,CCN1CCCC1CNC(=O)C1CC(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)COc2ccccc2C(=O)N1,563.699,6,3,1.742,120.08,14,0.644,10.347
MC-0292,CCOc1ccc(CC(=O)N2CCCCC3(CCN(Cc4ccncc4)CC3)C(=O)OCC(O)C(O)CC2)cc1,553.7,8,2,2.973,112.43,13,0,10.914
MC-0313,CC(C)N1CCN(C(=O)CCc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)CC1,520.718,5,1,3.853,65.12,13,0.231,10.586
MC-0318,CN1CCCCCOc2ccc(C(=O)NCCc3ccc(S(=O)(=O)N(C)C)cc3)cc2Cc2cccc(c2)C1,549.737,5,1,4.495,78.95,14,0,9.776
MC-0324,CN(C)CCCNC(=O)C1CC(=O)NC(CO)C(=O)NCCOc2ccccc2C(=O)N1,449.508,7,5,-1.771,149.1,14,0.644,9.893
MC-0328,CN1CCCC(CNC(=O)Cc2ccc3c(c2)CN(Cc2ccccc2)CC(=O)NCCCCCO3)C1,506.691,5,2,3.368,73.91,13,0.231,10.379
MC-0329,CC(=O)N1CCCCCCCN(CC(C)C)Cc2cc(C(=O)NC(CO)c3ccccc3)ccc21,479.665,4,2,4.925,72.88,12,0,10.302
MC-0345,CC(=O)N1CCCCCCCN(C2CCOCC2)Cc2cc(C(=O)NC(CO)CC(C)C)ccc21,487.685,5,2,4.121,82.11,12,0,11.011
